sqft,bedrooms,bathrooms,age,floors,lot_size,garage,distance_city,crime_index,school_rating,public_transport,price
1060.9455155603644,3.0,3.0,38.0,1.0,4613.426279197253,2.0,26.368368644286292,2.4998934430320365,5.931428645455595,0.0,234848.87455261158
1588.836083119373,4.0,3.0,4.0,1.0,3737.040991514977,0.0,20.153614408694725,2.779060943943056,6.4710453608496366,0.0,383921.4629559685
1578.3165816539668,,3.0,24.0,2.0,4469.0420565326085,1.0,25.33163679169197,4.77964191003573,6.564749467267822,0.0,353195.7615221207
1501.5340369927383,2.0,2.0,25.0,2.0,,2.0,14.744535959629626,6.615093421397383,5.501776112780533,1.0,346263.34990008967
1429.623859987456,1.0,2.0,7.0,2.0,2788.6589957452343,2.0,21.801808393446283,6.6599905422405925,5.443965285117902,1.0,320366.1534279444
1075.3887773848758,5.0,1.0,21.0,1.0,3922.971534771799,0.0,29.419443384877514,1.0008781260573416,9.317490087605162,0.0,252994.92328653685
1373.8064031703923,2.0,4.0,24.0,2.0,4279.797750220614,2.0,5.451168156762974,9.288619002085598,5.8049355239176625,0.0,358641.8442751126
1397.185645041969,1.0,2.0,11.0,1.0,3954.912188985775,2.0,27.880700077160807,8.405624624790896,6.555701821724728,0.0,264807.1033961837
1259.3168192335143,2.0,3.0,8.0,2.0,3610.2927605055515,2.0,16.148554487415183,9.675442354924359,3.4027245274487012,0.0,314781.0317966506
1451.6142865001973,4.0,4.0,9.0,2.0,5116.146967025099,0.0,19.653322891171683,4.239877102571736,8.83983880721972,1.0,379735.9538400259
1621.2152570443616,3.0,,9.0,1.0,4162.903319415776,1.0,26.45820120040487,6.983193490204573,1.2193128339324686,0.0,330915.6190830513
2065.855770363159,2.0,1.0,8.0,2.0,3439.099924466382,0.0,12.879971004017191,2.512186743304874,6.01504086067997,1.0,451906.32674686814
1552.3733438495517,1.0,3.0,25.0,1.0,4787.3841740088355,2.0,13.142084671811467,8.353297244983024,4.454652656782978,0.0,346728.5265991981
1577.2651172168294,4.0,4.0,34.0,2.0,5111.800410315672,2.0,16.28827325406591,2.4523095065893195,6.4351377600442925,1.0,428042.4033383887
1477.6662252701499,5.0,2.0,26.0,,4912.59636942028,1.0,1.5539604504086668,3.9338713072697464,4.241548447942422,1.0,411235.0688769315
924.3686354102875,4.0,4.0,30.0,1.0,3667.5050231305613,2.0,15.403319247357173,5.417513703522849,7.459191205458822,1.0,286342.85660831025
1492.045837365235,3.0,2.0,18.0,2.0,3702.0702908601966,1.0,9.44153068483268,6.350785019674754,1.1829829867608774,1.0,351378.58102061454
1518.069062982308,4.0,1.0,37.0,1.0,3167.9292103558246,2.0,27.91067128936166,6.036697218580584,4.653004948922287,1.0,299288.62458037015
2238.972633745586,5.0,3.0,5.0,2.0,4203.193137895446,2.0,3.5443236638379085,1.9188641053899755,8.481372397681724,1.0,622299.5030527053
1442.2917105656632,1.0,1.0,14.0,1.0,4878.846570228282,0.0,14.320293398574252,4.795084025774659,3.251806460014923,0.0,277842.192086085
1590.4642027000837,2.0,3.0,28.0,1.0,,0.0,28.476576940943467,9.306183377852403,1.4747579054228979,1.0,270767.65208123147
1489.586469088427,,3.0,4.0,1.0,5401.655839656747,1.0,27.130022259235847,8.851316749766664,5.468716671086517,1.0,336019.9230619065
1149.3965887141403,5.0,4.0,13.0,2.0,2447.704323390517,,21.339104828861956,6.317051709291758,9.788801144741111,0.0,326966.3746348775
1842.8468443545062,3.0,2.0,1.0,1.0,4112.143417947413,1.0,18.091470507886164,6.150921179082412,1.5774270538162298,1.0,407952.698205851
1725.5799098060322,4.0,1.0,22.0,,4665.326738932156,0.0,9.141197176852364,2.0050766438439718,1.6305084347481398,0.0,393370.3658481945
1737.309584112914,3.0,1.0,18.0,1.0,3512.882144733003,1.0,11.641756269821188,2.8023350707927306,6.356049084520103,1.0,400272.4410346111
1227.1837635615784,5.0,1.0,23.0,2.0,3094.78428072109,2.0,3.61391107786969,3.2737576834368642,3.250609415903162,1.0,338599.6559875095
1920.8382932808297,2.0,4.0,19.0,2.0,3034.2618833345296,1.0,23.797140634988892,5.393761556714251,4.692081102735028,1.0,394536.11545686005
1079.4446811623156,2.0,4.0,26.0,1.0,4083.520824681564,0.0,10.39222326921054,7.582204432861468,8.474564376994518,0.0,286774.8056590927
1676.0571281400812,3.0,4.0,23.0,1.0,3014.292858673605,1.0,20.365675071876012,5.146528200438324,2.789638157642648,1.0,382866.3962313999
2157.1366877429937,1.0,3.0,16.0,2.0,5178.432105867442,0.0,,2.1345493765365795,7.473699432832897,1.0,484668.5167796677
1202.8391024607936,3.0,1.0,24.0,1.0,4411.949967519364,2.0,14.465582800491617,4.9541398931024245,5.540369619408007,0.0,300178.21027568163
1330.1106811191685,4.0,3.0,30.0,1.0,3839.4080312721003,0.0,17.095071698915454,2.463699283739995,9.144619231728445,1.0,340405.7441768953
1529.8954095262923,2.0,1.0,27.0,1.0,3935.6021330381654,2.0,24.253719843327502,7.76032616523596,9.756658002642075,1.0,317809.90389599313
1348.9573037651403,2.0,1.0,27.0,1.0,4865.540288912703,2.0,7.1235349486797315,2.498507743641211,5.3646470708805625,1.0,345554.09537548973
1034.8009706801602,2.0,2.0,21.0,1.0,5072.719622288379,0.0,12.564196218065836,5.342805905900111,6.261823532039202,0.0,228497.8181061501
1520.5688924418082,1.0,1.0,4.0,1.0,3252.8657579556975,2.0,,7.240722423949837,7.712582866637979,1.0,364752.1125216118
1181.3088858821684,1.0,4.0,7.0,2.0,3413.4713018646257,0.0,3.1970546427165196,3.0537825755068773,3.8680672768480453,1.0,305655.1764779153
1642.0777291905545,5.0,4.0,37.0,1.0,3714.1341421147486,1.0,18.535556328894963,1.6842709687359378,3.0406631547092213,1.0,397968.2616890016
1224.172729729859,3.0,4.0,27.0,1.0,3500.3160809337965,2.0,6.4836402864081775,6.069695284672738,9.682166551987047,1.0,358701.1128878623
1964.9803215052618,3.0,2.0,11.0,,2556.1935230134827,1.0,2.7341809158568657,1.4878239715395325,,0.0,488815.9972012522
1265.0240122991288,4.0,2.0,24.0,2.0,3348.0971630116564,1.0,27.01584000498576,6.289917786713512,1.0143174386419633,1.0,248045.0668958403
1403.3815451382973,2.0,3.0,37.0,2.0,3436.9500486433258,0.0,16.49511817377648,7.781486838275813,8.53946468672575,1.0,307676.8063897055
1744.055165210901,1.0,1.0,14.0,2.0,3039.8769514323717,0.0,4.904218014686554,3.9638439250507584,6.3969774516197715,0.0,378429.2531271952
1130.7407050698134,4.0,1.0,33.0,1.0,,2.0,2.5493576959789417,5.395144681726229,2.517027064482737,1.0,313901.0404972223
1568.237980381239,4.0,4.0,12.0,2.0,3899.3427942898834,0.0,4.475941548996028,9.358856544024519,1.2712572385937109,0.0,414330.503120952
1892.1428262847285,1.0,4.0,7.0,1.0,4493.829723317489,1.0,14.668779969297809,5.239979777579972,3.62334187937558,0.0,427756.12712767575
1017.7550296316317,3.0,4.0,12.0,2.0,3212.1779313207862,1.0,20.385492399898034,9.9689865525405,9.350983859262982,0.0,268138.11084834684
1555.3901575596913,2.0,4.0,35.0,2.0,4507.121628357159,1.0,19.59712217459532,2.413021702219056,9.401420530320511,0.0,370135.2455235117
1577.964838274527,3.0,4.0,5.0,2.0,4115.77583839823,2.0,5.188269501670457,7.380405122349602,3.7990313767190633,1.0,439378.9463983348
1734.5468615331931,4.0,4.0,37.0,1.0,3561.228298209844,0.0,19.371179603293555,,8.52337893538645,1.0,400322.2084720597
1128.9147867365755,2.0,1.0,31.0,2.0,5283.427718498959,1.0,12.741103102310383,8.850743321736944,4.976607909313861,1.0,227414.8689641007
1103.863016074717,5.0,2.0,20.0,2.0,4090.1650493903126,2.0,14.477569744684487,1.8319889079148666,6.88910274222935,1.0,334193.9681984684
1656.5824696850693,4.0,4.0,6.0,2.0,3578.762074422428,0.0,24.241481781114196,3.5218593235163502,4.009994882839811,0.0,396821.4624644102
1589.095401969956,3.0,1.0,25.0,1.0,4224.828245077328,0.0,10.642481807709512,2.189613031843017,5.643753366438865,1.0,362473.8765290333
1575.147855103763,3.0,4.0,14.0,1.0,3242.811633920772,1.0,5.262972367737259,9.397856100447294,3.6440150189529383,0.0,393961.5808102932
1603.9344628490926,3.0,3.0,22.0,2.0,3858.585750486851,2.0,26.330140873423872,4.839717921807313,1.5500292612081645,1.0,353391.68704586796
1295.9925835264528,1.0,3.0,37.0,1.0,5623.270454632251,1.0,7.151786700123802,9.190592609815623,2.2544036757238497,1.0,
1569.676109148301,4.0,1.0,14.0,2.0,2584.3247736273615,1.0,9.526866246084637,3.649662949229404,,0.0,383888.1666142105
1587.9217419896045,2.0,2.0,39.0,1.0,3577.4207952097836,2.0,21.49111170817605,2.137312912254867,9.786284055785169,1.0,343051.5028291984
1285.6945745920896,3.0,3.0,15.0,2.0,3881.9264957581436,1.0,20.82295919467061,3.6688354568741475,,1.0,323489.6502757337
2059.732353343427,3.0,3.0,31.0,1.0,3706.879228462472,2.0,24.21160061723103,6.374569233952441,8.44897008236078,0.0,448725.1162861136
1642.1498762735362,1.0,2.0,36.0,2.0,3599.4823847765756,2.0,6.332132601990291,8.607093326061317,3.092554459864782,1.0,351677.8905699417
1142.6089508392054,2.0,3.0,17.0,1.0,5354.593393328283,1.0,11.216116906111896,4.4685162390249715,4.974419264876403,1.0,286258.19921549805
1696.966082590149,4.0,4.0,19.0,1.0,3556.122216338658,1.0,4.650613929731572,9.233277933281357,4.958045546416339,1.0,449007.2657090171
1207.5954989318036,5.0,2.0,1.0,2.0,4317.471046332706,0.0,16.690135267889524,3.1980885371013583,4.4827592033636545,0.0,333100.5765804329
1736.1253811227357,1.0,3.0,22.0,2.0,3509.95364530092,0.0,9.484547183622336,7.241866185733901,1.4039227458077104,1.0,378844.39781085856
1847.5786737022213,4.0,2.0,29.0,1.0,4319.348847605081,2.0,20.97913358924832,7.62142015434045,5.81074636801886,0.0,404205.41250707314
1253.7953044944868,5.0,4.0,2.0,2.0,4748.542103930125,2.0,1.0099866715516912,3.465666273975544,1.655307929123748,0.0,405568.81244660734
1789.0128387732966,3.0,3.0,38.0,2.0,3940.5005228125556,2.0,2.7308069553277985,1.242728904704747,8.217268126461494,1.0,481357.23242446396
1623.8342780809494,3.0,1.0,0.0,2.0,3542.548118483474,0.0,13.544248715060958,4.287136078456799,7.221764285603034,1.0,373445.01969574
1746.618047998347,2.0,3.0,21.0,2.0,3901.184771839165,1.0,28.787340523291487,1.4067653257552246,4.174633059791812,0.0,346165.38325678743
2069.0378947961844,5.0,3.0,28.0,1.0,4428.06231302866,1.0,26.834690233416303,9.1067839786196,6.8242274399121685,1.0,450344.07908818556
1426.383565199139,3.0,4.0,13.0,2.0,4693.170416173851,0.0,29.82626181379751,9.581727366406522,3.097333059031883,1.0,294441.6810447747
1273.8791506927532,3.0,1.0,27.0,1.0,4205.6214814708765,1.0,13.088076521057301,7.618419243514005,3.3872505846096916,0.0,293197.4498584161
1233.145671112343,2.0,1.0,20.0,1.0,3936.406062104329,1.0,2.350486101938795,7.540161267824504,3.827201652328644,1.0,291836.96146198525
1255.2569145103685,4.0,1.0,31.0,2.0,5023.052035423642,1.0,9.872728118573109,3.1680340247055754,8.173104399417968,1.0,333301.2394080086
1476.8694871757687,3.0,4.0,5.0,2.0,3498.718631892877,0.0,20.597354713044595,1.6653301890227616,2.8962221216147603,0.0,339350.811184557
1602.3455924449931,1.0,4.0,0.0,1.0,3670.197699773448,2.0,4.919750483255043,8.21894172274825,6.0650310473743465,0.0,423285.40619486745
1583.0072397990057,1.0,4.0,20.0,2.0,5434.955713824522,1.0,9.69919318404003,6.032457383980308,2.804204029793365,1.0,379175.8352758822
1748.1549747108072,4.0,4.0,,2.0,3922.601461139939,1.0,2.6288187718009017,7.134647777084575,3.5653368255617344,1.0,474916.2743021277
1503.900567563372,5.0,4.0,2.0,1.0,4527.236252108423,2.0,14.774044113316792,8.01676961277607,3.119331636878422,0.0,406011.6017488779
1936.060223147195,2.0,1.0,29.0,1.0,3290.48949257773,1.0,7.05869965315755,4.6849084205704195,6.805042039659573,1.0,437637.41730413726
1420.6029500286131,1.0,2.0,30.0,1.0,4800.791036872108,1.0,3.6461927800710683,2.3009193098048595,5.740560500102023,0.0,333686.47611358896
2316.0507499768855,1.0,4.0,33.0,2.0,3079.503802084954,2.0,12.925258474991892,8.155331194266058,7.49169231314998,1.0,507791.0165962042
1687.700204329502,4.0,2.0,18.0,2.0,3020.055489878154,0.0,11.185536726850493,5.083890753055667,2.979490935996872,1.0,391228.266907219
1242.8527330751153,5.0,3.0,19.0,1.0,4713.980670580223,,16.588014371419277,8.442318077703394,1.0823368215343352,0.0,303579.51460311946
1178.7322505816664,5.0,3.0,22.0,1.0,3710.864558990341,,22.722121004095534,4.939292320840115,7.124586104173013,1.0,313550.9654634076
1644.7417245729555,4.0,4.0,39.0,2.0,3806.096981290972,1.0,4.264493356368652,2.953147676115755,,0.0,429833.1144644217
1432.9611644022448,1.0,3.0,24.0,2.0,4344.47859761352,2.0,23.942642116090248,2.539045149884041,3.216747019815605,1.0,300601.73299265053
1714.2001482276276,2.0,2.0,14.0,2.0,3767.9402762148015,2.0,1.7624094163802233,7.69529580903251,3.751175372151004,1.0,419366.2106414396
1641.9712873720634,1.0,3.0,37.0,1.0,3161.82609678221,1.0,13.849955172379586,6.174002105145971,7.721218830617812,0.0,352722.68352935975
1478.1513262029382,5.0,3.0,,2.0,,1.0,18.035478319690576,4.6414261041821785,6.633026295916844,0.0,378895.97678397
1245.9618845794785,1.0,2.0,1.0,2.0,3220.159958759512,0.0,28.75296152105413,5.429050805721988,2.6583889287324594,0.0,217871.42306208485
,2.0,3.0,14.0,1.0,4929.080743843901,0.0,17.64376777921984,5.946747447578859,6.380990295577676,0.0,258611.91727827193
1366.0455143798936,3.0,4.0,34.0,2.0,4964.565119782114,0.0,5.603726604870269,3.154747976432164,7.373331955995507,1.0,371197.1285079308
1756.9196382970417,1.0,2.0,9.0,1.0,3327.428997502881,0.0,16.008712354973365,4.403490217279202,4.500074825111543,0.0,355657.8171351308
